image,status,class_name,confidence,mask_area_px2,axis_length_px,angle_from_horizontal_deg,angle_from_vertical_deg,signed_angle_from_vertical_deg,growth_side,axis_method,fruit_prior,fruit_prior_source,mask_output,prior_output,optimization_output,visualization_output
sample01_normal.jpg,ok,Fruit stalk,0.9230381846427917,242920.0,1627.3054255086993,82.16445625716176,7.8355437428382455,7.8355437428382455,right,growth-auto,yes,large_sam_bunch,demo/results/sample01_normal_mask.png,demo/results/sample01_normal_fruit_prior.png,demo/results/sample01_normal_growth_auto.png,demo/results/sample01_normal_visualization.png
sample02_curved.jpg,ok,Fruit stalk,0.9214745759963989,89559.0,610.0847163395518,77.33576458218312,12.664235417816881,-12.664235417816881,left,growth-auto,yes,large_sam_bunch,demo/results/sample02_curved_mask.png,demo/results/sample02_curved_fruit_prior.png,demo/results/sample02_curved_growth_auto.png,demo/results/sample02_curved_visualization.png
sample03_occluded.jpg,ok,Fruit stalk,0.8190310001373291,80548.0,630.0558213440275,82.14996225084252,7.850037749157485,-7.850037749157485,left,growth-auto,yes,large_sam_bunch,demo/results/sample03_occluded_mask.png,demo/results/sample03_occluded_fruit_prior.png,demo/results/sample03_occluded_growth_auto.png,demo/results/sample03_occluded_visualization.png
sample04_complex_background.jpg,ok,Fruit stalk,0.9038026332855225,142744.0,1226.1528449831594,71.03203937145408,18.967960628545928,-18.967960628545928,left,growth-auto,yes,large_sam_bunch,demo/results/sample04_complex_background_mask.png,demo/results/sample04_complex_background_fruit_prior.png,demo/results/sample04_complex_background_growth_auto.png,demo/results/sample04_complex_background_visualization.png
sample05_difficult.jpg,ok,Fruit stalk,0.9247260689735413,121364.5,1735.0,79.18795833208408,10.812041667915913,10.812041667915913,right,growth-auto,yes,large_sam_bunch,demo/results/sample05_difficult_mask.png,demo/results/sample05_difficult_fruit_prior.png,demo/results/sample05_difficult_growth_auto.png,demo/results/sample05_difficult_visualization.png
